NCM;categoria;descricao;IPI;uTrib
27011200;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27011200 - HULHA BETUMINOSA, NÃO AGLOMERADA;NT;KG
27011900;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27011900 - OUTRAS HULHAS, EM PÓ, MAS NÃO AGLOMERADAS;NT;KG
27012000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27012000 - BRIQUETES,BOLAS AGLOMER.,ETC.OBT.DA HULHA;NT;KG
27021000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27021000 - LINHITAS,MESMO EM PÓ MAS, NÃO AGLOMERADAS;NT;KG
27022000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27022000 - LINHITAS AGLOMERADAS;NT;KG
27030000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27030000 - TURFA(INC.TURFA P/CAMA D/ANIM.)MMO AGLOMER.;NT;KG
27040010;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27040010 - COQUES DE HULHA, DE LINHITA OU DE TURFA;NT;KG
27040011;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";Novo NCM;NT;KG
27040012;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";Novo NCM;NT;KG
27040090;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";"27040090 - OUTS.SEMICOQ.D/HULHA,LINHITA,TURFA;CARV.RET";NT;KG
27050000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27050000 - GÁS D/HULHA,D/ÁGUA,ETC.EXC.PETRÓLEO,HIDROC.;NT;KG
27060000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27060000 - ALCATRÕES DE HULHA, DE LINHITA OU DE TURFA;NT;KG
27071000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27071000 - BENZÓIS (PRODS.D/DESTIL.D/ALCATRÕES D/HULHA);0;KG
27072000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27072000 - TOLUÓIS (PRODS.DA DESTIL.D/ALCATRÕES D/HULHA);0;KG
27073000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27073000 - XILÓIS (PRODS.DA DESTIL.D/ALCATRÕES DE HULHA);0;KG
27074000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27074000 - NAFTALENO(PRODS DEST.D/ALCATRÕES DE HULHA);0;KG
27075000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27075000 - OUTS.MIST.D/HIDROC.AROM.DEST.=> 65% INC.D/VOL.;0;KG
27079100;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27079100 - ÓLEOS DE CREOSOTO;0;KG
27079910;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27079910 - CRESÓIS;0;KG
27079990;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27079990 - OUTS.ÓLEOS E PROD.D/DESTILAÇÃO.D/ALCATRÃO D/HUL;0;KG
27081000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27081000 - BREU OBTIDO DE ALCATRÕES MINERAIS;5;KG
27082000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27082000 - COQUE DE BREU OBTIDO DE ALCATRÕES MINERAIS;5;KG
27090010;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27090010 - ÓLEOS BRUTOS DE PETRÓLEO;NT;M3
27090090;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27090090 - ÓLEOS BRUTOS DE MINERAIS BETUMINOSOS;NT;M3
27101210;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101210 - HEXANO COMERCIAL;8;KG
27101221;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101221 - DIISOBUTILENO;8;KG
27101229;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101229 - OUTRAS MISTURAS DE ALQUILIDENOS;8;KG
27101230;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101230 - AGUARRÁS MINERAL (WHITE SPIRIT);NT;KG
27101241;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101241 - NAFTAS PARA PETROQUÍMICA;NT;M3
27101249;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101249 - OUTRAS NAFTAS;NT;M3
27101251;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101251 - GASOLINAS DE AVIAÇÃO;NT;M3
27101259;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101259 - OUTRAS GASOLINAS;NT;M3
27101260;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101260 - MIST.D/HIDROCARBS.DERIVS.D/FRAÇÕES D/PETRÓLEO;8;KG
27101290;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101290 - OUTROS ÓLEOS LEVES E PREPARAÇÕES D/PETRÓLEO;8;KG
27101911;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101911 - QUEROSENE DE AVIAÇÃO;NT;M3
27101919;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101919 - OUTROS QUEROSENES;NT;M3
27101921;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101921 - #GASÓLEO# (ÓLEO DIESEL);NT;M3
27101922;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101922 - #FUEL-OIL# (ÓLEO COMBUSTÍVEL);NT;M3
27101929;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101929 - OUTROS ÓLEOS COMBUSTÍVEIS;NT;M3
27101931;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101931 - ÓLEOS LUBRIFICANTES SEM ADITIVO;NT;KG
27101932;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101932 - ÓLEOS LUBRIFICANTES COM ADITIVO;NT;KG
27101991;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101991 - ÓLEOS MINERS.BRANCS.(ÓLEO D/VASIL.OU PARAF.);0;KG
27101992;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101992 - LÍQUIDOS PARA TRANSMISSÃO HIDRÁULICA;8;KG
27101993;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101993 - ÓLEOS PARA ISOLAMENTO ELÉTRICO;8;KG
27101994;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101994 - MIST.D/HIDROCARBS.DERIVS.D/FRAÇÕES D/PETRÓL.;8;KG
27101999;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27101999 - OUTS.ÓLEOS D/PETRÓLEO OU D/MINERAIS BETUMS.;8;KG
27102000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27102000 - OL.D/PET.,MIN.BET.PREP.N/ESPEC.C/70%OU+D/OL.PET/MIN.BET;NT;KG
27109100;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27109100 - DESPERDÍCIO D/ÓLEO CONTENDO (PCB) (PCT) (PBB);0;KG
27109900;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27109900 - OUTS.DESPERD.D/ÓLEOS C/CON.BAS.70%/+ PESO;0;KG
27111100;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27111100 - GÁS NATURAL LIQUEFEITO;NT;KG
27111210;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27111210 - PROPANO EM BRUTO, LIQUEFEITO;NT;KG
27111290;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27111290 - OUTS.PROPANOS EXC.EM BRUTO, LIQUEFEITOS;NT;KG
27111300;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27111300 - BUTANOS LIQUEFEITOS;NT;KG
27111400;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27111400 - ETILENO, PROPILENO,BUTIL.E BUTAD.,LIQUEFEITOS;NT;KG
27111910;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27111910 - GÁS LIQUEFEITO DE PETRÓLEO (GLP);NT;KG
27111990;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27111990 - OUTS.GASES D/PET.E HID.GASOSOS LIQUEFEITOS;NT;KG
27112100;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27112100 - GÁS NATURAL GASOSO;NT;KG
27112910;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27112910 - BUTANO GASOSO;NT;KG
27112990;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27112990 - OUTS.GASES D/PET.E HIDROCARB.,EM EST.GASOSO;NT;KG
27121000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27121000 - VASELINA;8;KG
27122000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27122000 - PARAFINA CONTENDO PESO <0.75% DE ÓLEO;0;KG
27129000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27129000 - CERA DE PETRÓLEO MICROCR.,CERAS MINERAIS;0;KG
27131100;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27131100 - COQUE DE PETRÓLEO NÃO CALCINADO;4;KG
27131200;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27131200 - COQUE DE PETRÓLEO CALCINADO;4;KG
27132000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27132000 - BETUME DE PETRÓLEO;0;KG
27139000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27139000 - OUTS.RES.D/ÓLEOS D/PETRÓLEO/MINERAIS BETUM.;4;KG
27141000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27141000 - XISTOS E AREIAS BETUMINOSOS;NT;KG
27149000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27149000 - OUTS.BETUMES E ASFALT.E ROCHAS ASFÁLTICAS;NT;KG
27150000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27150000 - MIST.BETUM. D/ASF.BET.NAT.BET.PET.ALCATR. MIN.;0;KG
27160000;"COMBUSTÍVEIS MINERAIS, ÓLEOS MINERAIS E PRODUTOS DA SUA DESTILAÇÃO; MATÉRIAS BETUMINOSAS; CERAS MINERAIS";27160000 - ENERGIA ELÉTRICA;NT;MWHORA
28011000;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28011000 - CLORO;0;KG
28012010;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28012010 - IODO SUBLIMADO;0;KG
28012090;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28012090 - OUTRAS FORMAS DE IODO;0;KG
28013000;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";"28013000 - FLÚOR; BROMO";0;KG
28020000;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28020000 - ENXOFRE SUBLIM.OU PRECIP.,ENXOFRE COLOIDAL;0;KG
28030011;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28030011 - NEGROS DE ACETILENO (NEGROS DE CARBONO);0;KG
28030019;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28030019 - OUTROS NEGROS DE CARBONO;0;KG
28030090;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28030090 - OUTRAS FORMAS DE CARBONO;0;KG
28041000;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28041000 - HIDROGÊNIO;0;M3
28042100;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28042100 - ARGÔNIO (GASES RAROS);0;M3
28042910;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28042910 - HÉLIO LÍQUIDO (GASES RAROS);0;M3
28042990;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28042990 - OUTROS GASES RAROS;0;M3
28043000;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28043000 - NITROGÊNIO;0;M3
28044000;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28044000 - OXIGÊNIO;0;M3
28045000;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";"28045000 - BORO; TELÚRIO";0;KG
28046100;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28046100 - SILÍCIO(MÍNIMO 99,99%, EM PESO);0;KG
28046900;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28046900 - OUTROS SILÍCIOS;0;KG
28047010;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28047010 - FÓSFORO BRANCO;0;KG
28047020;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28047020 - FÓSFORO VERMELHO OU AMORFO;0;KG
28047030;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28047030 - FÓSFORO NEGRO;0;KG
28048000;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28048000 - ARSÊNIO;0;KG
28049000;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28049000 - SELÊNIO;0;KG
28051100;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28051100 - SÓDIO (METAL ALCALINO);0;KG
28051200;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28051200 - CÁLCIO;0;KG
28051910;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28051910 - ESTRÔNCIO;0;KG
28051920;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28051920 - BÁRIO;0;KG
28051990;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28051990 - OUTS.METAIS ALCALINOS OU ALCALINOS-TERROSOS;0;KG
28053010;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28053010 - #MISCHMETAL#-LIGA DE CÉRIO C/MAX 5% FERRO;0;KG
28053090;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28053090 - OUTS.METAIS D/TERR.RARAS,ESCÂNDIO,MMO.MIST.;0;KG
28054000;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28054000 - MERCÚRIO;0;KG
28061010;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28061010 - CLORETO DE HIDROGÊNIO,GASOSO OU LIQUEFEITO;0;KG
28061020;"PRODUTOS QUÍMICOS INORGÂNICOS; COMPOSTOS INORGÂNICOS OU ORGÂNICOS DE METAIS PRECIOSOS, DE ELEMENTOS RADIOATIVOS, DE METAIS DAS TERRAS RARAS OU DE ISÓTOPOS";28061020 - CLORETO DE HIDROGÊNIO,EM SOLUÇÃO AQUOSA;0;KG
